Wall time,Step,Value
1682970711.1614268,0,1.337551236152649
1682970718.29929,1,1.379048228263855
1682970725.4321141,2,1.3320088386535645
1682970732.5452797,3,1.392975926399231
1682970739.670079,4,1.3474748134613037
1682970746.802991,5,1.4045403003692627
1682970753.9236586,6,1.3610714673995972
1682970761.0445206,7,1.3730190992355347
1682970768.1528685,8,1.4182045459747314
1682970775.2930079,9,1.324269413948059
1682970782.4211574,10,1.3294782638549805
1682970789.546461,11,1.368177890777588
1682970796.6675208,12,1.363642930984497
1682970803.7939959,13,1.404891014099121
1682970810.97129,14,1.407447338104248
1682970818.1008854,15,1.309747576713562
1682970825.3303943,16,1.3389418125152588
1682970832.442852,17,1.2939426898956299
1682970839.5625021,18,1.380109190940857
1682970846.689664,19,1.336260437965393
1682970853.803268,20,1.4009097814559937
1682970860.9116096,21,1.3928931951522827
1682970868.055324,22,1.3548401594161987
1682970875.1674154,23,1.3196731805801392
1682970882.300621,24,1.3132047653198242
1682970889.4753108,25,1.330047845840454
1682970896.6390338,26,1.3234601020812988
1682970903.812095,27,1.3351103067398071
1682970910.9164171,28,1.3027324676513672
1682970918.0683904,29,1.3283874988555908
1682970925.2773728,30,1.3186371326446533
1682970932.442279,31,1.3438692092895508
1682970939.5645838,32,1.280344009399414
1682970946.7462006,33,1.3404515981674194
1682970953.8772652,34,1.38621985912323
1682970961.0120275,35,1.3140655755996704
1682970968.140338,36,1.3396718502044678
1682970975.2718966,37,1.3846367597579956
1682970982.3868885,38,1.2765897512435913
1682970989.528006,39,1.298690676689148
1682970996.681855,40,1.3647719621658325
1682971003.7917001,41,1.2765072584152222
1682971010.9356291,42,1.2921717166900635
1682971018.0665445,43,1.3064106702804565
1682971025.1999767,44,1.3445711135864258
1682971032.3326142,45,1.4197216033935547
1682971039.5520802,46,1.3664515018463135
1682971046.7591047,47,1.2173351049423218
1682971053.95593,48,1.2983559370040894
1682971061.1116486,49,1.3046064376831055
1682971068.2415419,50,1.348878264427185
1682971075.366824,51,1.3393434286117554
1682971082.4757,52,1.3215092420578003
1682971089.5858219,53,1.2930774688720703
1682971096.7344189,54,1.2670313119888306
1682971103.904661,55,1.2362172603607178
1682971111.042919,56,1.374666452407837
1682971118.1565216,57,1.277112603187561
1682971125.3078578,58,1.328877329826355
1682971132.5364413,59,1.3644599914550781
1682971139.6525793,60,1.273520827293396
1682971146.7552621,61,1.3196882009506226
1682971153.9695199,62,1.2108923196792603
1682971161.1022112,63,1.2862008810043335
1682971168.2581506,64,1.2812188863754272
1682971175.4059644,65,1.2400563955307007
1682971182.5925033,66,1.243775725364685
1682971189.7109811,67,1.198626160621643
