Wall time,Step,Value
1686540816.382474,20,104.54582977294922
1686540952.204741,40,105.00416564941406
1686541086.4132137,60,104.63749694824219
1686541221.5544333,80,103.64583587646484
1686541357.0022218,100,102.5250015258789
1686541492.2688694,120,101.95833587646484
1686541628.1866884,140,102.62916564941406
1686541762.8861144,160,104.59583282470703
1686541897.8524854,180,104.36250305175781
1686542032.9672358,200,104.35416412353516
1686542169.6832912,220,103.99583435058594
1686542309.0614686,240,103.60416412353516
1686542445.7028852,260,103.4375
1686542581.1671782,280,102.84583282470703
1686542716.6278005,300,103.17082977294922
1686542852.1570508,320,101.72083282470703
1686542988.3728566,340,101.23750305175781
1686543124.4955702,360,101.20833587646484
1686543261.0374002,380,100.5250015258789
1686543396.7192178,400,101.14167022705078
1686543532.9937267,420,100.4749984741211
1686543669.8254247,440,100.00416564941406
1686543807.308767,460,100.09166717529297
1686543945.0029104,480,99.91666412353516
1686544081.6589913,500,99.62083435058594
1686544220.1775475,520,99.59166717529297
1686544357.7229517,540,100.00833129882812
1686544494.172029,560,99.65416717529297
1686544631.09047,580,99.10416412353516
1686544768.2545366,600,99.22916412353516
1686544906.2596407,620,99.47083282470703
1686545044.4808064,640,99.12083435058594
1686545182.7177646,660,98.85416412353516
1686545319.9496038,680,99.2750015258789
1686545457.3823588,700,99.04582977294922
1686545594.756132,720,98.91666412353516
1686545733.0865188,740,99.27916717529297
1686545871.498904,760,99.57917022705078
1686546012.0590823,780,100.2874984741211
1686546150.4415653,800,99.9000015258789
1686546288.1091025,820,99.0875015258789
1686546427.4284685,840,99.5999984741211
1686546564.7777214,860,99.0875015258789
1686546701.9499283,880,98.6624984741211
1686546840.5119917,900,99.19583129882812
1686546979.2871623,920,99.03333282470703
1686547116.1692107,940,100.0999984741211
1686547254.9240797,960,99.37083435058594
1686547392.8314867,980,99.44999694824219
1686547531.8191059,1000,99.2750015258789
1686547669.7514834,1020,99.25833129882812
1686547808.1090424,1040,99.87083435058594
1686547945.1137385,1060,100.27916717529297
1686548082.948763,1080,98.99166870117188
1686548219.9115841,1100,99.11250305175781
1686548357.7280438,1120,100.15833282470703
1686548494.9883869,1140,99.96666717529297
1686548634.501761,1160,99.5374984741211
1686548772.3298657,1180,99.30000305175781
1686548918.3343842,1200,99.75416564941406
1686549082.7823513,1220,100.59166717529297
1686549244.2106884,1240,100.37916564941406
1686549405.5758045,1260,100.03333282470703
1686549563.0434518,1280,100.60416412353516
1686549726.40676,1300,100.50833129882812
1686549894.8408222,1320,100.64167022705078
1686550062.2935052,1340,100.65833282470703
1686550227.7760508,1360,101.09583282470703
1686550399.0959353,1380,100.82917022705078
1686550565.0094924,1400,102.2750015258789
1686550708.3993464,1420,102.20417022705078
1686550844.838229,1440,101.59583282470703
1686550982.5976295,1460,101.43333435058594
1686551119.9931257,1480,100.68333435058594
1686551262.591383,1500,99.94166564941406
1686551415.9872484,1520,100.11666870117188
1686551569.2667766,1540,100.42916870117188
1686551721.1896951,1560,99.6624984741211
1686551872.6782107,1580,99.86250305175781
1686552025.6028538,1600,99.66666412353516
1686552177.6737688,1620,99.75416564941406
