Wall time,Step,Value
1686563893.197439,20,101.77777862548828
1686564029.412732,40,101.9888916015625
1686564180.9827018,60,102.15555572509766
1686564323.112609,80,101.84444427490234
1686564465.4164488,100,98.84444427490234
1686564604.8781374,120,100.06666564941406
1686564746.7001421,140,101.19999694824219
1686564884.9673975,160,100.30000305175781
1686565022.1137455,180,98.54444122314453
1686565161.7053466,200,98.5888900756836
1686565307.0671275,220,96.15555572509766
1686565455.972306,240,97.62222290039062
1686565598.1346629,260,98.9888916015625
1686565740.0681095,280,96.33333587646484
1686565884.1075666,300,95.15555572509766
1686566027.0990586,320,95.03333282470703
1686566170.3913352,340,95.11111450195312
1686566316.207642,360,94.9888916015625
1686566458.0630257,380,95.06666564941406
1686566605.1013696,400,95.0111083984375
1686566739.5108962,420,94.94444274902344
1686566883.1604586,440,94.87777709960938
1686567023.2021623,460,94.85555267333984
1686567158.8402984,480,94.94444274902344
1686567290.5421493,500,94.95555877685547
1686567426.536438,520,94.97777557373047
1686567592.279159,540,95.17778015136719
1686567770.3533216,560,94.93333435058594
1686567947.068651,580,95.0888900756836
1686568123.3695464,600,95.05555725097656
1686568306.7701783,620,95.07777404785156
1686568488.3715997,640,95.07777404785156
1686568674.0110683,660,95.05555725097656
1686568857.07447,680,95.14444732666016
1686569037.0242982,700,95.0
1686569212.84575,720,95.0888900756836
1686569395.9995441,740,95.18888854980469
1686569567.5848627,760,94.9888916015625
