Wall time,Step,Value
1683003575.9782178,0,6.3599700927734375
1683003583.2387326,1,6.81304931640625
1683003590.497395,2,6.266666412353516
1683003597.7982953,3,6.347375392913818
1683003605.085447,4,5.094217777252197
1683003612.3674836,5,3.8744399547576904
1683003619.701997,6,4.022078514099121
1683003626.972106,7,3.194594621658325
1683003634.2355382,8,2.829993724822998
1683003641.55059,9,2.533717155456543
1683003648.8357,10,2.995034694671631
1683003656.1260886,11,2.235746145248413
1683003663.391551,12,1.5309618711471558
1683003670.7266123,13,1.5815215110778809
1683003678.0209112,14,1.1139576435089111
1683003685.3204782,15,1.1775397062301636
1683003692.724479,16,1.5724196434020996
1683003700.0987043,17,1.3232265710830688
1683003707.404508,18,1.1635452508926392
1683003714.769669,19,1.3752338886260986
1683003722.152999,20,0.9903460741043091
1683003729.4185793,21,1.0097057819366455
1683003736.7082388,22,1.284544825553894
1683003744.0112529,23,1.0757131576538086
1683003751.2863,24,1.2360477447509766
1683003758.6182907,25,1.0983755588531494
1683003765.9132712,26,1.1771153211593628
1683003773.2072885,27,1.0884946584701538
1683003780.5188925,28,1.2627376317977905
1683003787.8243186,29,1.2263931035995483
1683003795.2001088,30,1.4411945343017578
1683003802.464364,31,1.3026361465454102
1683003809.7759163,32,1.1115812063217163
1683003817.0608988,33,1.3762059211730957
1683003824.3191688,34,1.0108225345611572
1683003831.6218245,35,1.634084701538086
1683003838.886938,36,0.987936794757843
1683003846.1729813,37,1.1399439573287964
1683003853.4818182,38,0.9839760661125183
1683003860.7563028,39,1.0848826169967651
1683003868.0693376,40,0.9350959658622742
1683003875.3839035,41,1.1701337099075317
1683003882.6643417,42,1.2123504877090454
1683003889.992734,43,1.1260144710540771
1683003897.265819,44,1.2201646566390991
1683003904.5978575,45,0.9415884017944336
1683003911.882276,46,1.1859910488128662
1683003919.193827,47,1.149600863456726
1683003926.4635422,48,1.2389799356460571
1683003933.7466714,49,1.1405668258666992
1683003941.0180697,50,1.2171236276626587
