Wall time,Step,Value
1682968164.561377,0,1.3453290462493896
1682968173.0115626,1,1.3833588361740112
1682968181.475408,2,1.3592332601547241
1682968189.8968596,3,1.3360682725906372
1682968198.3151765,4,1.383110523223877
1682968206.7964144,5,1.3953903913497925
1682968215.3033774,6,1.4056130647659302
1682968223.7430573,7,1.3813046216964722
1682968232.1766691,8,1.3955365419387817
1682968240.605185,9,1.3952378034591675
1682968249.070241,10,1.3589013814926147
1682968257.5200372,11,1.3131296634674072
1682968265.9551492,12,1.4061272144317627
1682968274.4657414,13,1.3588546514511108
1682968282.9263117,14,1.358188509941101
1682968291.3615513,15,1.329629898071289
1682968299.8129106,16,1.3427448272705078
1682968308.2694004,17,1.3829728364944458
1682968316.7017093,18,1.3860808610916138
1682968325.1705453,19,1.3770307302474976
1682968333.7097416,20,1.3751200437545776
1682968342.1607149,21,1.3068093061447144
1682968350.5794988,22,1.3150800466537476
1682968359.0270905,23,1.2570303678512573
1682968367.4846697,24,1.3471885919570923
1682968375.9276724,25,1.321366548538208
1682968384.474609,26,1.342836618423462
1682968392.8971572,27,1.2803343534469604
1682968401.35473,28,1.2934589385986328
1682968409.7788575,29,1.3266353607177734
1682968418.2617285,30,1.292687177658081
1682968426.6959088,31,1.2252740859985352
1682968435.1578782,32,1.2813364267349243
1682968443.669741,33,1.3048877716064453
1682968452.1759195,34,1.3163549900054932
1682968460.6308565,35,1.2573655843734741
1682968469.0528235,36,1.2597038745880127
1682968477.5073771,37,1.2050100564956665
1682968485.9921227,38,1.1906832456588745
1682968494.437331,39,1.273213267326355
1682968502.954776,40,1.2154078483581543
1682968511.394689,41,1.2809518575668335
1682968519.8484933,42,1.2564696073532104
1682968528.3200867,43,1.194647192955017
1682968536.8433352,44,1.317672610282898
1682968545.3941753,45,1.2652901411056519
1682968553.85657,46,1.158819556236267
1682968562.352955,47,1.217566728591919
1682968570.7932155,48,1.1872822046279907
1682968579.2234347,49,1.1128848791122437
1682968587.7664592,50,1.1927144527435303
1682968596.2110565,51,1.2157286405563354
1682968604.68921,52,1.16474449634552
1682968613.2101426,53,1.1843291521072388
1682968621.6569414,54,1.1850311756134033
1682968630.113462,55,1.185021996498108
1682968638.5592,56,1.1475366353988647
1682968647.001435,57,1.1864813566207886
1682968655.4339166,58,1.2441469430923462
1682968663.8946154,59,1.0632004737854004
1682968672.407267,60,1.071190357208252
1682968680.850968,61,1.2237495183944702
1682968689.2768035,62,1.1510396003723145
1682968697.6903315,63,1.2071932554244995
1682968706.1819277,64,1.1989742517471313
1682968714.6330576,65,1.1270103454589844
1682968723.1125414,66,1.1904230117797852
1682968731.6016128,67,1.087950587272644
1682968740.0989597,68,1.1724246740341187
1682968748.5416048,69,1.0296207666397095
1682968756.9989262,70,1.1558769941329956
1682968765.4690168,71,1.1113828420639038
1682968773.961917,72,1.0749582052230835
1682968782.4286966,73,1.094496726989746
1682968790.9593668,74,1.1542736291885376
1682968799.4235623,75,1.1146010160446167
1682968807.9056935,76,1.1702030897140503
1682968816.373282,77,1.1351414918899536
1682968824.8430848,78,1.1232024431228638
1682968833.3109534,79,1.1503024101257324
1682968841.8316364,80,1.0687590837478638
1682968850.2881024,81,1.1735872030258179
1682968858.752589,82,1.1186106204986572
1682968867.2372205,83,1.1301078796386719
1682968875.7012584,84,1.1758228540420532
1682968884.1724908,85,1.08022141456604
1682968892.630201,86,1.0651882886886597
1682968901.206014,87,1.059326171875
1682968909.7121615,88,1.0577062368392944
1682968918.1833541,89,1.0840848684310913
1682968926.675253,90,1.0003637075424194
