Wall time,Step,Value
1686564659.262576,20,84.31111145019531
1686564804.5654821,40,84.33333587646484
1686564949.2155387,60,84.24444580078125
1686565094.1897104,80,84.37777709960938
1686565238.4986851,100,84.06666564941406
1686565383.2662013,120,84.12222290039062
1686565528.813551,140,84.24444580078125
1686565673.4851105,160,84.5999984741211
1686565818.1649756,180,84.37777709960938
1686565962.7130997,200,84.35555267333984
1686566107.6684809,220,84.42222595214844
1686566253.2199519,240,84.0
1686566399.4982975,260,83.94444274902344
1686566544.0486956,280,83.80000305175781
1686566690.064893,300,83.53333282470703
1686566835.9078891,320,83.55555725097656
1686566981.710655,340,83.66666412353516
1686567126.9517796,360,83.32221984863281
1686567272.6283293,380,82.5111083984375
1686567417.793131,400,83.38888549804688
1686567563.0399084,420,82.22222137451172
1686567708.015772,440,82.68888854980469
1686567854.0349295,460,83.53333282470703
1686567998.8500512,480,84.07777404785156
1686568143.7572649,500,82.93333435058594
1686568290.0660636,520,83.9111099243164
1686568435.0885916,540,83.92222595214844
1686568580.1324677,560,84.15555572509766
1686568723.9508383,580,83.63333129882812
1686568868.7551446,600,83.75555419921875
1686569013.8439481,620,83.5999984741211
1686569157.1527536,640,83.9888916015625
1686569302.6361825,660,83.44444274902344
1686569447.446394,680,82.94444274902344
1686569593.399762,700,82.36666870117188
1686569739.3690603,720,82.0999984741211
1686569885.6244814,740,82.06666564941406
1686570033.333744,760,81.73332977294922
1686570156.9264069,780,81.62222290039062
1686570280.3818915,800,81.82221984863281
1686570403.6312962,820,81.9000015258789
1686570527.5125737,840,81.53333282470703
1686570652.375578,860,81.94444274902344
1686570775.885504,880,81.5888900756836
1686570899.8290803,900,82.13333129882812
1686571023.1405423,920,81.84444427490234
1686571146.7568352,940,81.52222442626953
1686571270.0925298,960,81.81111145019531
1686571393.438498,980,81.82221984863281
1686571515.6392996,1000,81.82221984863281
1686571638.9001067,1020,82.0
1686571761.746081,1040,81.73332977294922
1686571884.2154222,1060,81.66666412353516
1686572007.2996738,1080,81.36666870117188
1686572130.7010996,1100,81.34444427490234
1686572255.000745,1120,81.65555572509766
1686572379.2216492,1140,81.4000015258789
1686572502.741575,1160,81.25555419921875
1686572613.5668921,1180,81.55555725097656
1686572719.0761974,1200,81.42222595214844
1686572824.5964167,1220,81.0999984741211
1686572930.0441518,1240,81.43333435058594
1686573035.6115077,1260,81.38888549804688
1686573140.924341,1280,81.4000015258789
1686573246.0676975,1300,81.5888900756836
1686573351.272827,1320,81.38888549804688
1686573456.2692807,1340,81.54444122314453
1686573561.291075,1360,81.53333282470703
1686573666.2923276,1380,81.47777557373047
1686573771.4708288,1400,81.83333587646484
1686573876.4254582,1420,81.56666564941406
1686573981.5249627,1440,81.52222442626953
1686574086.8284276,1460,81.66666412353516
1686574191.9226828,1480,81.74444580078125
1686574297.1986399,1500,81.63333129882812
1686574402.2457066,1520,81.42222595214844
1686574508.2493494,1540,81.44444274902344
1686574612.6184962,1560,81.45555877685547
