Wall time,Step,Value
1686724185.7648911,20,99.34583282470703
1686724398.2883694,40,98.63957977294922
1686724616.7032406,60,93.00416564941406
1686724834.2370949,80,92.66666412353516
1686725052.0350783,100,92.35832977294922
1686725273.1662312,120,92.16458129882812
1686725496.759065,140,92.2437515258789
1686725757.2727835,160,92.24791717529297
1686726035.3502157,180,92.35832977294922
1686726312.6711776,200,92.3812484741211
1686726590.147089,220,92.38749694824219
1686726867.8005712,240,92.35208129882812
1686727144.1515331,260,92.33541870117188
1686727422.3864312,280,92.32499694824219
1686727699.3929238,300,92.29374694824219
1686727976.0797014,320,92.30208587646484
1686728254.4405415,340,92.28333282470703
1686728529.1768534,360,92.26041412353516
1686728803.8964705,380,92.30208587646484
1686729077.9732163,400,92.19999694824219
1686729351.817624,420,92.23124694824219
1686729626.5073562,440,92.30416870117188
1686729898.9857452,460,92.35208129882812
1686730173.5577517,480,92.28958129882812
1686730446.5795028,500,92.30416870117188
1686730720.454908,520,92.29166412353516
1686730975.27773,540,92.26457977294922
1686731296.6535668,560,92.32291412353516
1686731646.3684936,580,92.3687515258789
1686731995.4902499,600,92.33333587646484
1686732345.0893729,620,92.35832977294922
1686732692.7022495,640,92.32499694824219
1686733041.545482,660,92.26667022705078
1686733391.735526,680,92.32291412353516
1686733741.441988,700,92.30208587646484
1686734089.9639173,720,92.29582977294922
1686734438.2293265,740,92.27916717529297
1686734786.3436508,760,92.29374694824219
1686735135.6905713,780,92.29166412353516
1686735484.4623013,800,92.29374694824219
1686735832.0050144,820,92.22916412353516
1686736180.1825297,840,92.26041412353516
1686736526.8039715,860,92.29166412353516
1686736872.1596146,880,92.27083587646484
1686737219.8220415,900,92.22916412353516
1686737447.429143,920,92.21875
1686737624.0878665,940,92.21875
1686737800.9314408,960,92.2562484741211
1686737978.3174746,980,92.27083587646484
1686738156.3203316,1000,92.25208282470703
1686738334.8466897,1020,92.26875305175781
1686738512.5093236,1040,92.2874984741211
1686738690.5192568,1060,92.25416564941406
1686738868.4559677,1080,92.21666717529297
1686739046.5680819,1100,92.20207977294922
1686739224.504321,1120,92.20417022705078
1686739403.025698,1140,92.22916412353516
1686739617.8548958,1160,92.22083282470703
1686739841.0691974,1180,92.2562484741211
1686740063.8054109,1200,92.22916412353516
1686740287.1811366,1220,92.2125015258789
1686740509.0295167,1240,92.22291564941406
1686740730.0278707,1260,92.24166870117188
1686740951.2955048,1280,92.24791717529297
1686741172.9708369,1300,92.19583129882812
1686741394.6508317,1320,92.21458435058594
1686741616.7220414,1340,92.21041870117188
1686741838.4842675,1360,92.19791412353516
1686742060.3167074,1380,92.21875
1686742282.236249,1400,92.17708587646484
1686742505.3635194,1420,92.2249984741211
1686742727.810023,1440,92.2249984741211
1686742949.856182,1460,92.22083282470703
1686743172.4102125,1480,92.2249984741211
1686743437.5505707,1500,92.21666717529297
1686743712.509709,1520,92.18333435058594
1686743986.6342688,1540,92.21666717529297
1686744259.246728,1560,92.20207977294922
