Wall time,Step,Value
1686775701.0602832,0,1.4070385694503784
1686775713.661358,1,1.4262622594833374
1686775726.2776802,2,1.3320921659469604
1686775738.9667006,3,1.3478935956954956
1686775751.6494627,4,1.3629182577133179
1686775764.4194329,5,1.3990601301193237
1686775777.0944052,6,1.4617080688476562
1686775789.8038273,7,1.3374794721603394
1686775802.4222417,8,1.3630648851394653
1686775815.0710604,9,1.4276666641235352
1686775827.7285068,10,1.3164420127868652
1686775840.3645163,11,1.344986915588379
1686775852.9291625,12,1.3922556638717651
1686775865.5812201,13,1.381052851676941
1686775878.315493,14,1.3767577409744263
1686775890.9205534,15,1.3160362243652344
1686775903.5433676,16,1.3501379489898682
1686775916.207142,17,1.3447906970977783
1686775928.8151982,18,1.3227791786193848
1686775941.4625132,19,1.333766222000122
1686775954.1876607,20,1.3473224639892578
1686775966.9536366,21,1.3587290048599243
1686775979.6170957,22,1.241787075996399
1686775992.1922972,23,1.2448426485061646
1686776004.85117,24,1.1991277933120728
1686776017.5409994,25,1.1678122282028198
1686776030.2101824,26,1.19977605342865
1686776042.8542075,27,1.197706937789917
1686776055.6082797,28,1.1429370641708374
1686776068.3010054,29,1.161728858947754
1686776080.9546995,30,1.1623969078063965
1686776093.5632577,31,1.09434175491333
1686776106.2494173,32,1.1049835681915283
1686776118.929853,33,1.0597937107086182
1686776131.5780046,34,1.0881412029266357
1686776144.2828414,35,0.9914657473564148
1686776156.9037917,36,1.020559549331665
1686776169.479331,37,1.0981172323226929
1686776182.0627687,38,1.1058934926986694
1686776194.696985,39,1.0118601322174072
1686776207.2906342,40,1.0539699792861938
1686776219.8687637,41,1.003473162651062
1686776232.4366689,42,1.0187015533447266
1686776245.058695,43,1.0662840604782104
1686776257.679588,44,0.9759349822998047
1686776270.240437,45,1.005006194114685
1686776282.8995426,46,1.0344340801239014
1686776295.518218,47,1.0353437662124634
1686776308.0838487,48,0.9946613311767578
1686776320.6896393,49,1.0579173564910889
1686776333.2820907,50,1.001680612564087
1686776345.9125245,51,0.9252282977104187
1686776358.5370026,52,1.033911943435669
1686776371.2345526,53,0.9248800277709961
1686776383.8733537,54,0.9593570828437805
1686776396.5527227,55,0.9028818011283875
1686776409.2272947,56,0.9120103716850281
1686776421.8752825,57,0.8965561985969543
1686776434.5103538,58,0.9774690866470337
1686776447.2163901,59,0.8855273127555847
1686776459.81382,60,1.00985586643219
1686776472.4962585,61,0.9566831588745117
1686776485.1730027,62,0.886445939540863
1686776497.8017619,63,0.9958481788635254
1686776510.407962,64,0.9519599080085754
1686776523.0843847,65,0.953248143196106
1686776535.777116,66,0.9054438471794128
1686776548.4212177,67,0.8987978100776672
1686776561.0838044,68,0.9772507548332214
1686776573.6977413,69,0.9163705110549927
1686776586.2913702,70,0.9727067947387695
1686776598.8811023,71,0.9326791763305664
1686776611.5303924,72,0.9122408032417297
1686776624.2109373,73,0.8747722506523132
1686776636.8534572,74,0.9176779985427856
1686776649.5088687,75,0.9482322931289673
1686776662.0917578,76,0.9706594347953796
1686776674.805904,77,0.9495599865913391
1686776687.5080395,78,0.8507505655288696
1686776700.0841975,79,0.9250311255455017
1686776712.756238,80,0.9788883328437805
1686776725.3492649,81,0.8624079823493958
1686776737.968062,82,0.9349252581596375
1686776750.6065187,83,0.8696478009223938
1686776763.2435384,84,0.9167813658714294
1686776775.8751836,85,0.9469038248062134
1686776788.5104692,86,0.9204990267753601
1686776801.2411401,87,0.9223846793174744
1686776813.977166,88,0.9761530756950378
1686776826.5182197,89,0.9272026419639587
1686776839.1764514,90,0.9026573300361633
1686776851.8230717,91,0.9082345962524414
1686776864.4413087,92,0.8353778719902039
1686776877.1365368,93,0.7976279258728027
1686776889.864935,94,0.8455201983451843
1686776902.5781074,95,0.9521080255508423
1686776915.301632,96,0.9506968855857849
1686776927.954606,97,0.9317349791526794
1686776940.5804617,98,0.8588728308677673
1686776953.237298,99,0.8361641764640808
1686776965.8921247,100,0.8380295038223267
1686776978.6501281,101,0.8162111639976501
1686776991.2869356,102,0.9526371359825134
1686777003.9315095,103,0.836368978023529
1686777016.6380508,104,0.8471964001655579
1686777029.2660913,105,0.8883468508720398
1686777041.9758568,106,0.8211283087730408
1686777054.6695728,107,0.9218546152114868
1686777067.252491,108,0.8545122146606445
1686777079.909737,109,0.8458892107009888
1686777092.592039,110,0.9030477404594421
1686777105.2162242,111,0.8484873175621033
1686777117.9216487,112,0.8445242047309875
